Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Kraken,btc_usd,10674.0,1601466166.448357,10673.9,11.13351691,10674.0,1.65075933,10730.0461
Kraken,btc_eur,9130.6,1601466166.449393,9130.6,0.3136,9130.8,0.47324497,9164.99025
Kraken,eth_usd,352.7,1601466166.44998,352.65,0.15903361,352.7,11.60439915,355.41867
Kraken,eth_eur,301.4,1601466166.450543,301.39,13.28,301.4,9.42363864,302.98998
Kraken,eth_eur,301.4,1601466169.890099,301.39,13.28,301.4,8.32363864,302.98972
Kraken,btc_usd,10677.8,1601466169.998611,10677.8,0.119,10678.6,0.4,10730.04604
Kraken,btc_eur,9128.9,1601466172.132092,9128.9,0.01794338,9130.8,0.87324497,9164.88277
Kraken,btc_eur,9128.9,1601466173.075899,9128.8,0.5,9130.4,2.0,9164.88238
Kraken,btc_eur,9128.8,1601466177.474717,9128.8,0.35173363,9128.9,0.48205662,9164.87913
Kraken,btc_eur,9128.9,1601466178.492003,9128.8,0.35173363,9128.9,0.40748212,9164.87752
Kraken,eth_eur,301.37,1601466179.226921,301.37,9.84269907,301.39,6.425,302.98968
Kraken,btc_eur,9128.9,1601466182.334631,9128.8,0.50103363,9128.9,0.34192723,9164.8761
Kraken,eth_eur,301.37,1601466186.157203,301.36,1.47457114,301.37,118.15496576,302.9896
Kraken,btc_eur,9128.8,1601466187.623546,9128.8,0.00103363,9128.9,0.34192723,9164.85438
Kraken,btc_eur,9128.9,1601466189.498131,9128.8,0.35173363,9128.9,0.49502015,9164.8525
Kraken,btc_usd,10680.0,1601466191.05248,10679.2,0.58561606,10680.0,4.48170538,10729.99211
Kraken,btc_eur,9128.9,1601466194.048676,9128.8,0.35173363,9128.9,0.48506894,9164.85228
Kraken,btc_usd,10679.3,1601466196.542028,10679.2,0.58586467,10679.3,1.13515309,10729.99118
Kraken,btc_eur,9128.9,1601466196.969946,9128.8,1.11253363,9128.9,0.46002838,9164.85174
Kraken,btc_eur,9128.9,1601466197.385787,9128.8,3.11253363,9128.9,0.41959557,9164.85086
Kraken,btc_eur,9128.9,1601466197.811346,9128.8,3.66720532,9128.9,0.41215343,9164.8507
Kraken,btc_eur,9128.9,1601466198.238564,9128.8,3.66720532,9128.9,0.39180623,9164.85026
Kraken,eth_eur,301.37,1601466198.491375,301.36,1.47457114,301.37,117.27473846,302.98893
Kraken,btc_eur,9128.9,1601466198.657888,9128.8,4.20620532,9128.9,0.37822183,9164.84997
Kraken,btc_eur,9128.9,1601466199.096941,9128.8,4.20620532,9128.9,0.35624157,9164.84949
Kraken,btc_eur,9128.8,1601466199.512835,9128.8,3.20620532,9128.9,0.35624157,9164.82781
Kraken,btc_eur,9128.9,1601466199.541213,9128.8,3.20620532,9128.9,0.33265821,9164.8273
Kraken,btc_eur,9128.9,1601466199.975057,9128.8,3.20620532,9128.9,0.0596354,9164.82658
Kraken,btc_eur,9128.9,1601466200.385663,9128.8,3.20620532,9128.9,0.03420216,9164.82603
Kraken,btc_eur,9128.9,1601466201.214473,9128.8,3.20620532,9128.9,0.01152264,9164.82554
Kraken,btc_usd,10680.0,1601466203.342569,10679.2,0.58586467,10680.0,4.31121307,10729.9373
Kraken,btc_eur,9130.8,1601466203.820426,9128.8,3.70620532,9130.8,0.23476761,9164.82041
Kraken,btc_eur,9130.8,1601466206.797905,9130.7,1.20497169,9130.8,0.39359211,9164.82019
Kraken,btc_eur,9130.8,1601466209.206355,9130.7,1.70497169,9130.8,0.22155899,9164.82014
Kraken,eth_eur,301.37,1601466211.680526,301.31,0.16465646,301.37,73.29377226,302.98884
Kraken,eth_usd,352.74,1601466211.698309,352.64,0.15903361,352.74,8.20575098,355.41833
Kraken,eth_usd,352.76,1601466211.75139,352.64,0.15903361,352.76,3.56075098,355.41605
Kraken,eth_eur,301.37,1601466211.754318,301.31,0.16465646,301.37,71.4113161,302.98839
Kraken,btc_eur,9130.8,1601466212.132645,9130.7,1.70497169,9130.8,0.38422439,9164.8201
Kraken,btc_eur,9130.7,1601466213.024319,9130.7,3.20497169,9130.8,0.38422439,9164.80984
Kraken,btc_eur,9130.7,1601466214.723412,9130.7,3.12212748,9130.8,0.21922439,9164.80814
Kraken,btc_eur,9130.8,1601466216.753926,9130.7,3.12212748,9130.8,0.21378903,9164.80803
Kraken,btc_usd,10680.0,1601466220.61663,10679.9,1.11181401,10680.0,1.17821307,10729.7779
Kraken,btc_eur,9134.2,1601466222.348292,9130.7,3.58813405,9134.2,0.56792344,9164.79839
Kraken,btc_eur,9131.6,1601466223.452846,9130.8,0.535,9132.2,0.02423427,9164.78843
Kraken,btc_eur,9130.8,1601466223.935057,9129.3,0.00288,9130.9,0.02523427,9164.78841
Kraken,btc_usd,10680.0,1601466224.068017,10679.9,0.57568015,10680.0,1.38175192,10729.76466
