Plateforme,Asset,Quote,Datetime
Coinbase,btc_usd,10353.25,1600945088.115988
Coinbase,btc_usd,10353.53,1600945088.116445
Coinbase,btc_usd,10353.53,1600945088.116887
Coinbase,btc_usd,10353.53,1600945088.382623
Coinbase,btc_usd,10353.53,1600945088.808934
Coinbase,btc_usd,10353.53,1600945088.869266
Coinbase,btc_eur,8908,1600945089.335841
Coinbase,btc_eur,8909,1600945090.840971
Coinbase,btc_eur,8909,1600945090.84534
Coinbase,btc_eur,8909,1600945091.328109
Coinbase,eth_usd,332.45,1600945092.505185
Coinbase,eth_usd,332.5,1600945092.506493
Coinbase,btc_eur,8910,1600945092.874774
Coinbase,btc_eur,8911,1600945092.875878
Coinbase,btc_eur,8912.36,1600945092.88104
Coinbase,btc_eur,8912.73,1600945092.881486
Coinbase,eth_eur,286.08,1600945092.894768
Coinbase,eth_usd,332.53,1600945092.907517
Coinbase,eth_usd,332.52,1600945092.90808
Coinbase,eth_eur,286.08,1600945094.139344
Coinbase,eth_usd,332.56,1600945094.2008
Coinbase,eth_usd,332.56,1600945094.25073
Coinbase,eth_usd,332.56,1600945094.251191
Coinbase,eth_usd,332.56,1600945094.251627
Coinbase,eth_usd,332.56,1600945094.252062
Coinbase,eth_usd,332.57,1600945094.311474
Coinbase,eth_usd,332.62,1600945094.314045
Coinbase,eth_usd,332.63,1600945094.314509
Coinbase,eth_usd,332.64,1600945094.315578
Coinbase,btc_usd,10353.8,1600945094.491818
Coinbase,btc_usd,10353.8,1600945094.494793
Coinbase,btc_usd,10353.8,1600945094.495241
Coinbase,btc_usd,10354.21,1600945094.499266
Coinbase,btc_usd,10354.54,1600945094.499726
Coinbase,btc_usd,10354.54,1600945094.500752
Coinbase,btc_usd,10354.54,1600945094.507359
Coinbase,eth_usd,332.64,1600945094.508417
Coinbase,eth_usd,332.65,1600945094.531995
Coinbase,btc_usd,10354.54,1600945094.536459
Coinbase,eth_usd,332.64,1600945094.835433
Coinbase,btc_eur,8910.73,1600945094.890295
Coinbase,eth_eur,286.15,1600945094.908172
Coinbase,btc_usd,10354.54,1600945094.914311
Coinbase,btc_usd,10355,1600945094.91909
Coinbase,btc_usd,10355,1600945094.919555
Coinbase,btc_usd,10355,1600945094.920006
Coinbase,btc_usd,10355.58,1600945094.920459
Coinbase,btc_usd,10357.54,1600945094.92091
Coinbase,btc_usd,10357.55,1600945094.921814
Coinbase,btc_usd,10357.56,1600945094.922269
Coinbase,btc_usd,10357.57,1600945094.924787
Coinbase,btc_usd,10357.58,1600945094.927798
Coinbase,btc_usd,10357.59,1600945094.928241
Coinbase,btc_usd,10357.6,1600945094.928683
Coinbase,btc_usd,10357.63,1600945094.929124
Coinbase,btc_usd,10358.13,1600945094.929792
Coinbase,btc_eur,8910.9,1600945095.943529
Coinbase,btc_usd,10358.14,1600945096.477659
Coinbase,btc_usd,10358.58,1600945096.480758
Coinbase,btc_usd,10358.76,1600945096.481202
Coinbase,btc_eur,8911.01,1600945096.578804
Coinbase,eth_usd,332.64,1600945097.672888
Coinbase,eth_usd,332.65,1600945097.67348
Coinbase,eth_usd,332.66,1600945097.6747
Coinbase,eth_usd,332.67,1600945097.675138
Coinbase,eth_usd,332.68,1600945097.675573
Coinbase,eth_usd,332.69,1600945097.689724
Coinbase,btc_eur,8914.94,1600945098.121565
Coinbase,btc_eur,8916.94,1600945098.122761
Coinbase,btc_usd,10358.31,1600945098.343962
Coinbase,btc_usd,10358.31,1600945098.344485
Coinbase,btc_usd,10358.81,1600945098.345883
Coinbase,btc_usd,10359.33,1600945098.346319
Coinbase,btc_eur,8916.94,1600945098.389502
Coinbase,eth_usd,332.7,1600945098.405174
Coinbase,eth_eur,286.15,1600945098.428066
Coinbase,btc_usd,10359.35,1600945098.435603
Coinbase,btc_usd,10359.5,1600945098.438237
Coinbase,btc_usd,10359.9,1600945098.438858
Coinbase,btc_usd,10360,1600945098.442277
Coinbase,btc_usd,10360,1600945098.453062
Coinbase,btc_usd,10360,1600945098.453511
Coinbase,btc_usd,10360.33,1600945098.453948
Coinbase,btc_usd,10360.76,1600945098.454381
Coinbase,btc_usd,10360.97,1600945098.454814
Coinbase,eth_eur,286.15,1600945098.455248
Coinbase,eth_usd,332.77,1600945098.471842
Coinbase,eth_usd,332.8,1600945098.564237
Coinbase,eth_usd,332.77,1600945098.597817
Coinbase,eth_usd,332.8,1600945098.598321
Coinbase,eth_usd,332.81,1600945098.598776
Coinbase,eth_eur,286.15,1600945098.619176
Coinbase,eth_eur,286.15,1600945098.629726
Coinbase,btc_usd,10361.67,1600945098.663115
Coinbase,btc_usd,10361.67,1600945098.669279
Coinbase,btc_usd,10361.9,1600945098.715995
Coinbase,btc_usd,10362.15,1600945098.71922
Coinbase,btc_usd,10362.17,1600945098.719663
Coinbase,btc_usd,10362.21,1600945098.72111
Coinbase,btc_usd,10362.21,1600945098.732337
Coinbase,btc_usd,10363,1600945098.790587
Coinbase,eth_usd,332.92,1600945098.895894
Coinbase,btc_usd,10363,1600945098.924722
Coinbase,btc_usd,10363.76,1600945098.925784
Coinbase,btc_usd,10363.78,1600945098.928094
Coinbase,eth_usd,332.89,1600945098.929209
Coinbase,btc_eur,8916.94,1600945099.084356
Coinbase,btc_eur,8916.95,1600945099.122103
Coinbase,eth_eur,286.38,1600945099.191838
Coinbase,eth_usd,332.89,1600945099.221925
Coinbase,eth_usd,333,1600945099.269043
Coinbase,eth_usd,333,1600945099.27308
Coinbase,eth_usd,333,1600945099.273557
Coinbase,eth_usd,333,1600945099.27404
Coinbase,eth_usd,333,1600945099.274493
Coinbase,btc_usd,10364.7,1600945099.302331
Coinbase,eth_usd,333,1600945099.411013
Coinbase,eth_usd,333,1600945099.411498
Coinbase,eth_usd,332.99,1600945099.592366
Coinbase,eth_usd,333,1600945099.674523
Coinbase,btc_usd,10364.7,1600945099.995275
Coinbase,btc_usd,10364.7,1600945099.999357
Coinbase,btc_usd,10364.7,1600945100.021297
Coinbase,btc_usd,10365,1600945100.021755
Coinbase,btc_usd,10365,1600945100.022192
Coinbase,btc_usd,10365,1600945100.029547
Coinbase,btc_usd,10365.14,1600945100.030007
Coinbase,btc_usd,10365.24,1600945100.030464
Coinbase,btc_usd,10365.25,1600945100.030908
Coinbase,btc_usd,10365.7,1600945100.03135
Coinbase,btc_eur,8919,1600945100.042135
Coinbase,btc_usd,10365.7,1600945100.221382
Coinbase,btc_eur,8919.42,1600945100.247504
Coinbase,btc_usd,10365.69,1600945100.278106
Coinbase,btc_usd,10365.7,1600945100.285973
Coinbase,btc_usd,10366.83,1600945100.32997
Coinbase,btc_usd,10366.83,1600945100.334669
Coinbase,btc_eur,8922,1600945100.684562
Coinbase,btc_eur,8925,1600945100.695072
Coinbase,btc_eur,8925,1600945100.695578
Coinbase,btc_usd,10367.7,1600945101.106958
Coinbase,btc_usd,10368,1600945101.109699
Coinbase,btc_usd,10367.71,1600945101.199395
Coinbase,eth_usd,333.05,1600945101.394894
Coinbase,btc_usd,10369.08,1600945101.483767
Coinbase,eth_usd,333.05,1600945101.501577
Coinbase,eth_usd,332.95,1600945101.542985
Coinbase,eth_usd,332.92,1600945101.716568
Coinbase,btc_usd,10369.08,1600945102.089769
Coinbase,btc_usd,10369.08,1600945102.233846
Coinbase,btc_usd,10369.08,1600945102.234338
Coinbase,btc_usd,10369.07,1600945102.777172
Coinbase,eth_usd,332.9,1600945103.152397
Coinbase,eth_usd,332.9,1600945103.1555
Coinbase,eth_usd,332.9,1600945103.156066
Coinbase,eth_usd,332.91,1600945103.157093
Coinbase,eth_usd,332.92,1600945103.15796
Coinbase,eth_usd,332.96,1600945103.158987
Coinbase,eth_usd,332.98,1600945103.160061
Coinbase,eth_eur,286.36,1600945104.08486
Coinbase,eth_usd,332.95,1600945104.112465
Coinbase,eth_usd,332.95,1600945104.112999
Coinbase,eth_eur,286.36,1600945104.190787
Coinbase,eth_usd,332.99,1600945104.223307
Coinbase,eth_usd,333,1600945104.240317
Coinbase,eth_usd,333.07,1600945104.240775
Coinbase,eth_usd,333.11,1600945104.243633
Coinbase,eth_usd,333.13,1600945104.244124
Coinbase,eth_usd,333.14,1600945104.245484
Coinbase,eth_usd,333.18,1600945104.245941
Coinbase,eth_usd,333.11,1600945104.261285
Coinbase,eth_usd,333.18,1600945104.261736
Coinbase,eth_usd,333.2,1600945104.262773
Coinbase,eth_eur,286.57,1600945104.310797
Coinbase,eth_usd,333.24,1600945104.337346
Coinbase,eth_usd,333.25,1600945104.341856
Coinbase,eth_eur,286.56,1600945104.581178
Coinbase,eth_eur,286.62,1600945104.581671
Coinbase,eth_eur,286.67,1600945104.582107
Coinbase,btc_eur,8922.82,1600945104.952531
Coinbase,eth_usd,333.27,1600945105.2406
Coinbase,eth_usd,333.27,1600945105.241177
Coinbase,eth_usd,333.34,1600945105.242798
Coinbase,eth_usd,333.38,1600945105.243323
Coinbase,eth_usd,333.41,1600945105.243772
Coinbase,eth_usd,333.41,1600945105.244799
Coinbase,eth_usd,333.13,1600945105.545413
Coinbase,btc_eur,8922.82,1600945105.860061
Coinbase,btc_eur,8924.78,1600945105.861384
Coinbase,btc_eur,8924.78,1600945105.862337
Coinbase,btc_eur,8925,1600945105.863125
Coinbase,btc_eur,8920.35,1600945105.895342
Coinbase,eth_usd,333.12,1600945106.228221
Coinbase,eth_usd,333.1,1600945106.32549
Coinbase,btc_usd,10369.08,1600945106.939659
Coinbase,btc_usd,10369.08,1600945106.943833
Coinbase,btc_usd,10369.08,1600945106.944279
Coinbase,btc_usd,10369.35,1600945106.94577
Coinbase,btc_usd,10369.58,1600945106.946215
Coinbase,btc_usd,10369.6,1600945107.913385
Coinbase,eth_usd,333.17,1600945108.38021
Coinbase,btc_usd,10369.6,1600945108.508033
Coinbase,btc_usd,10370,1600945108.509576
Coinbase,btc_usd,10370,1600945108.51004
Coinbase,btc_usd,10370,1600945108.511789
Coinbase,btc_usd,10370,1600945108.51225
Coinbase,btc_eur,8920.86,1600945109.452882
Coinbase,btc_usd,10369.99,1600945109.571149
Coinbase,eth_eur,286.61,1600945110.55479
Coinbase,eth_eur,286.67,1600945110.555978
Coinbase,btc_usd,10369.99,1600945110.627103
Coinbase,eth_usd,333.16,1600945111.012525
Coinbase,eth_usd,333.25,1600945111.015821
Coinbase,eth_usd,333.26,1600945111.016358
Coinbase,eth_usd,333.33,1600945111.017401
Coinbase,eth_usd,333.17,1600945111.558467
Coinbase,eth_eur,286.45,1600945113.060951
Coinbase,btc_eur,8925,1600945113.11095
Coinbase,btc_usd,10370,1600945114.375861
Coinbase,btc_usd,10369.99,1600945114.662351
Coinbase,eth_usd,333.27,1600945115.237202
Coinbase,eth_usd,333.27,1600945115.239162
Coinbase,eth_usd,333.27,1600945115.239733
Coinbase,eth_usd,333.27,1600945115.240793
Coinbase,eth_eur,286.73,1600945115.242846
Coinbase,eth_usd,333.27,1600945115.269988
Coinbase,eth_usd,333.27,1600945115.270445
Coinbase,eth_usd,333.33,1600945115.270885
Coinbase,eth_usd,333.33,1600945115.273729
Coinbase,eth_usd,333.33,1600945115.294917
Coinbase,eth_usd,333.4,1600945115.316647
Coinbase,eth_eur,286.73,1600945115.346663
Coinbase,eth_eur,286.73,1600945115.347171
Coinbase,eth_eur,286.73,1600945115.347627
Coinbase,eth_eur,286.73,1600945115.348762
Coinbase,eth_eur,286.73,1600945115.364532
Coinbase,eth_eur,286.73,1600945115.373402
Coinbase,btc_usd,10370,1600945115.412818
Coinbase,btc_usd,10370,1600945115.414418
Coinbase,eth_usd,333.61,1600945115.450937
Coinbase,eth_usd,333.61,1600945115.451415
Coinbase,eth_usd,333.63,1600945115.452441
Coinbase,eth_usd,333.63,1600945115.454455
Coinbase,eth_usd,333.63,1600945115.454913
Coinbase,eth_usd,333.63,1600945115.456143
Coinbase,eth_usd,333.63,1600945115.459559
Coinbase,eth_usd,333.63,1600945115.460033
Coinbase,eth_usd,333.63,1600945115.460485
Coinbase,eth_usd,333.63,1600945115.461627
Coinbase,eth_usd,333.63,1600945115.462088
Coinbase,eth_usd,333.63,1600945115.463135
Coinbase,eth_usd,333.63,1600945115.464155
Coinbase,eth_usd,333.63,1600945115.465837
Coinbase,eth_usd,333.63,1600945115.466331
Coinbase,eth_usd,333.63,1600945115.467481
Coinbase,eth_usd,333.63,1600945115.467939
Coinbase,eth_usd,333.63,1600945115.470077
Coinbase,eth_usd,333.63,1600945115.470551
Coinbase,eth_usd,333.63,1600945115.471904
Coinbase,eth_usd,333.63,1600945115.472349
Coinbase,eth_usd,333.63,1600945115.47438
Coinbase,eth_usd,333.63,1600945115.479143
Coinbase,eth_usd,333.63,1600945115.479587
Coinbase,btc_usd,10370,1600945115.588521
Coinbase,btc_usd,10370.08,1600945115.589008
Coinbase,eth_usd,333.86,1600945115.693198
Coinbase,eth_eur,286.73,1600945115.716674
Coinbase,eth_usd,333.85,1600945115.775957
Coinbase,eth_usd,333.85,1600945115.948397
Coinbase,eth_usd,333.66,1600945115.995693
Coinbase,eth_eur,286.99,1600945116.26498
Coinbase,eth_usd,333.74,1600945116.281111
Coinbase,eth_usd,333.74,1600945116.283105
Coinbase,eth_usd,333.73,1600945116.283556
Coinbase,eth_usd,333.81,1600945116.774103
Coinbase,eth_eur,286.82,1600945116.990145
Coinbase,eth_eur,286.82,1600945117.251646
Coinbase,eth_eur,287,1600945117.252778
Coinbase,eth_eur,286.99,1600945117.319217
Coinbase,btc_usd,10370.08,1600945117.342204
Coinbase,btc_usd,10372.15,1600945117.343399
Coinbase,btc_usd,10372.24,1600945117.344227
Coinbase,btc_usd,10375,1600945117.345796
Coinbase,btc_usd,10375,1600945117.348663
Coinbase,btc_usd,10375,1600945117.34979
Coinbase,btc_usd,10375,1600945117.35023
Coinbase,btc_usd,10375.64,1600945117.352182
Coinbase,btc_usd,10376.51,1600945117.352676
Coinbase,eth_usd,333.86,1600945117.387694
Coinbase,eth_usd,333.86,1600945117.38817
Coinbase,btc_usd,10376.17,1600945118.623932
Coinbase,btc_usd,10376.67,1600945118.95617
Coinbase,btc_eur,8925,1600945119.419537
Coinbase,btc_usd,10376.34,1600945120.09081
Coinbase,eth_usd,333.72,1600945120.729403
Coinbase,eth_usd,333.69,1600945121.091907
Coinbase,btc_usd,10377.34,1600945121.328325
Coinbase,btc_usd,10377.36,1600945121.328807
Coinbase,btc_usd,10377.36,1600945121.329239
Coinbase,btc_usd,10377.38,1600945121.329672
Coinbase,btc_usd,10376.15,1600945122.594424
Coinbase,eth_usd,333.57,1600945122.773682
Coinbase,eth_usd,333.58,1600945122.774889
Coinbase,eth_usd,333.57,1600945123.055876
Coinbase,eth_usd,333.57,1600945123.056376
Coinbase,eth_usd,333.57,1600945123.056821
Coinbase,eth_usd,333.57,1600945123.094728
Coinbase,eth_usd,333.57,1600945123.112585
Coinbase,btc_eur,8924.11,1600945123.277935
Coinbase,btc_eur,8925,1600945123.440283
Coinbase,eth_usd,333.57,1600945123.614079
Coinbase,eth_usd,333.57,1600945123.621757
Coinbase,eth_usd,333.57,1600945123.622206
Coinbase,eth_usd,333.57,1600945123.62375
Coinbase,eth_usd,333.57,1600945123.6242
Coinbase,eth_usd,333.59,1600945123.652639
Coinbase,eth_eur,286.98,1600945124.128209
Coinbase,eth_usd,333.67,1600945124.436876
Coinbase,eth_usd,333.67,1600945125.975061
Coinbase,eth_usd,333.67,1600945125.977205
Coinbase,eth_usd,333.67,1600945125.978081
Coinbase,eth_usd,333.67,1600945125.979114
Coinbase,eth_usd,333.77,1600945126.00434
Coinbase,eth_eur,286.98,1600945126.018719
Coinbase,eth_usd,333.67,1600945126.067802
Coinbase,eth_usd,333.73,1600945126.272608
Coinbase,eth_eur,287,1600945126.656821
Coinbase,eth_eur,287,1600945126.694273
Coinbase,eth_eur,287,1600945126.694727
Coinbase,eth_usd,333.83,1600945126.711002
Coinbase,eth_eur,287,1600945126.755759
Coinbase,eth_eur,287,1600945127.068189
Coinbase,eth_eur,287,1600945127.093689
Coinbase,eth_eur,287,1600945127.095684
Coinbase,btc_usd,10376.32,1600945127.380528
Coinbase,btc_usd,10376.12,1600945128.113976
Coinbase,eth_usd,333.87,1600945128.71641
Coinbase,eth_eur,287.28,1600945129.729274
Coinbase,btc_usd,10376.13,1600945130.854878
Coinbase,eth_eur,287.06,1600945131.147928
Coinbase,eth_eur,287.04,1600945131.149032
Coinbase,eth_usd,333.59,1600945131.151247
Coinbase,eth_usd,333.58,1600945131.151688
Coinbase,eth_usd,333.58,1600945131.211823
Coinbase,eth_usd,333.6,1600945131.223342
Coinbase,btc_usd,10376.12,1600945131.234214
Coinbase,btc_usd,10376.1,1600945131.234668
Coinbase,eth_eur,287.04,1600945131.238609
Coinbase,eth_eur,287.04,1600945131.249533
Coinbase,eth_eur,287,1600945131.249987
Coinbase,eth_eur,287,1600945131.279981
Coinbase,eth_usd,333.6,1600945131.336804
Coinbase,btc_usd,10370.35,1600945132.202039
Coinbase,eth_usd,333.43,1600945132.253381
Coinbase,eth_usd,333.43,1600945132.254949
Coinbase,eth_usd,333.38,1600945132.438699
Coinbase,btc_usd,10371.65,1600945133.077703
Coinbase,btc_usd,10375.57,1600945133.282531
Coinbase,eth_eur,286.84,1600945133.74267
Coinbase,eth_eur,286.82,1600945134.249466
Coinbase,eth_usd,333.42,1600945134.679767
Coinbase,eth_usd,333.43,1600945134.705218
Coinbase,eth_usd,333.43,1600945134.706444
Coinbase,eth_usd,333.43,1600945134.708685
Coinbase,eth_usd,333.43,1600945134.709526
Coinbase,eth_usd,333.43,1600945134.710645
Coinbase,eth_usd,333.43,1600945135.533142
Coinbase,eth_usd,333.43,1600945135.533663
Coinbase,eth_eur,287.05,1600945135.710737
Coinbase,btc_usd,10373.88,1600945136.534252
Coinbase,btc_eur,8924.65,1600945136.829813
Coinbase,btc_usd,10373.05,1600945137.493511
Coinbase,eth_usd,333.43,1600945137.788054
Coinbase,btc_usd,10372.54,1600945137.935989
Coinbase,btc_usd,10371.9,1600945137.936569
Coinbase,eth_eur,286.96,1600945138.217022
Coinbase,btc_usd,10376.1,1600945139.549621
Coinbase,btc_usd,10376.13,1600945141.470732
Coinbase,eth_eur,286.88,1600945142.801831
Coinbase,eth_usd,333.37,1600945142.849005
Coinbase,btc_eur,8928.31,1600945143.39951
Coinbase,eth_eur,286.8,1600945143.701875
Coinbase,eth_usd,333.38,1600945146.001684
Coinbase,btc_eur,8922.86,1600945146.435441
Coinbase,eth_usd,333.38,1600945146.74198
Coinbase,btc_usd,10375.23,1600945146.884269
Coinbase,btc_usd,10375.23,1600945147.21411
Coinbase,eth_usd,333.37,1600945147.570657
Coinbase,btc_usd,10375.36,1600945147.650557
Coinbase,btc_eur,8923.22,1600945148.637965
Coinbase,eth_usd,333.27,1600945149.012574
Coinbase,eth_usd,333.27,1600945149.199904
Coinbase,eth_usd,333.17,1600945149.303643
Coinbase,eth_usd,333.15,1600945149.319671
Coinbase,eth_usd,333.15,1600945149.322424
Coinbase,eth_usd,333.15,1600945149.344936
Coinbase,eth_usd,333.11,1600945149.358699
Coinbase,eth_eur,286.54,1600945149.381119
Coinbase,eth_eur,286.48,1600945149.384706
Coinbase,btc_eur,8927.65,1600945149.449
Coinbase,btc_usd,10373.96,1600945150.265462
Coinbase,btc_usd,10373.95,1600945150.364394
Coinbase,eth_eur,286.64,1600945150.39865
Coinbase,eth_eur,286.64,1600945150.399104
Coinbase,btc_usd,10373.96,1600945150.474688
Coinbase,btc_usd,10373.96,1600945150.516418
Coinbase,eth_eur,286.65,1600945150.76118
Coinbase,eth_usd,333.03,1600945150.822246
Coinbase,eth_usd,333.03,1600945150.822765
Coinbase,eth_usd,333.07,1600945150.865804
Coinbase,eth_usd,333.07,1600945150.887476
Coinbase,eth_usd,333.08,1600945150.887937
Coinbase,btc_usd,10374.03,1600945151.474681
Coinbase,eth_eur,286.37,1600945151.488664
Coinbase,eth_usd,333.27,1600945151.964734
Coinbase,btc_usd,10376.08,1600945152.134947
Coinbase,btc_usd,10376.08,1600945152.137138
Coinbase,btc_usd,10376.08,1600945152.137582
Coinbase,btc_eur,8927.45,1600945153.611033
Coinbase,btc_eur,8927.45,1600945153.612273
Coinbase,btc_eur,8927.68,1600945153.613308
Coinbase,eth_usd,333.26,1600945153.634493
Coinbase,eth_usd,333.26,1600945153.635547
Coinbase,eth_usd,333.26,1600945153.63748
Coinbase,eth_usd,333.26,1600945153.637925
Coinbase,eth_usd,333.26,1600945153.638952
Coinbase,eth_usd,333.28,1600945153.659179
Coinbase,eth_usd,333.28,1600945153.659702
Coinbase,eth_usd,333.28,1600945153.660722
Coinbase,eth_eur,286.65,1600945153.807142
Coinbase,eth_eur,286.65,1600945153.81277
Coinbase,eth_eur,286.66,1600945153.818257
Coinbase,btc_usd,10375.35,1600945155.334395
Coinbase,btc_usd,10375.35,1600945156.37548
Coinbase,btc_eur,8928.01,1600945157.413242
Coinbase,eth_usd,333.37,1600945158.002548
Coinbase,eth_usd,333.37,1600945158.006308
Coinbase,eth_usd,333.37,1600945158.006752
Coinbase,eth_usd,333.37,1600945158.096737
Coinbase,eth_usd,333.53,1600945158.363878
Coinbase,btc_usd,10375.35,1600945158.948985
Coinbase,btc_eur,8928.01,1600945160.427866
Coinbase,btc_usd,10375.35,1600945160.595599
Coinbase,eth_usd,333.55,1600945160.6855
Coinbase,eth_usd,333.49,1600945160.688274
Coinbase,eth_usd,333.48,1600945160.688722
Coinbase,eth_usd,333.54,1600945160.712805
Coinbase,eth_usd,333.49,1600945160.713263
Coinbase,eth_usd,333.48,1600945160.714286
Coinbase,eth_usd,333.48,1600945160.719366
Coinbase,eth_usd,333.42,1600945160.723708
Coinbase,eth_usd,333.49,1600945160.731602
Coinbase,eth_usd,333.42,1600945160.732063
Coinbase,eth_usd,333.44,1600945160.782135
Coinbase,eth_usd,333.44,1600945160.782972
Coinbase,eth_usd,333.44,1600945160.794343
Coinbase,eth_usd,333.44,1600945160.794813
Coinbase,eth_usd,333.42,1600945160.795265
Coinbase,eth_usd,333.42,1600945160.795716
Coinbase,eth_usd,333.42,1600945160.796884
Coinbase,eth_usd,333.35,1600945160.797337
Coinbase,eth_usd,333.32,1600945160.797787
Coinbase,eth_usd,333.32,1600945160.86683
Coinbase,eth_usd,333.32,1600945160.899375
Coinbase,eth_usd,333.28,1600945160.899882
Coinbase,eth_usd,333.28,1600945160.944367
Coinbase,eth_usd,333.23,1600945160.944823
Coinbase,eth_usd,333.23,1600945160.981807
Coinbase,eth_usd,333.23,1600945161.014842
Coinbase,btc_usd,10375.34,1600945161.100482
Coinbase,btc_usd,10375.1,1600945161.13384
Coinbase,btc_usd,10375.09,1600945161.136592
Coinbase,eth_eur,286.69,1600945161.279536
Coinbase,eth_eur,286.62,1600945161.280014
Coinbase,btc_usd,10375.09,1600945161.300991
Coinbase,btc_eur,8928,1600945161.597068
Coinbase,eth_usd,333.04,1600945161.720712
Coinbase,eth_eur,286.64,1600945161.798493
Coinbase,eth_eur,286.62,1600945161.799042
Coinbase,eth_usd,333.04,1600945161.944508
Coinbase,eth_usd,333.06,1600945162.026016
Coinbase,eth_usd,333.03,1600945162.138857
Coinbase,eth_usd,332.85,1600945162.641636
Coinbase,eth_usd,332.83,1600945162.642213
Coinbase,btc_eur,8927.96,1600945162.881977
Coinbase,eth_usd,332.87,1600945163.081789
Coinbase,btc_usd,10372.28,1600945163.351498
Coinbase,eth_usd,332.9,1600945163.978947
Coinbase,eth_usd,332.9,1600945163.980456
Coinbase,eth_usd,332.9,1600945163.980904
Coinbase,eth_usd,332.9,1600945163.982942
Coinbase,eth_usd,332.9,1600945163.984139
Coinbase,eth_usd,332.9,1600945163.9846
Coinbase,eth_usd,332.95,1600945164.071677
Coinbase,eth_usd,333.04,1600945164.111065
Coinbase,eth_usd,333.12,1600945164.127091
Coinbase,eth_usd,333.12,1600945164.127548
Coinbase,eth_usd,333.15,1600945164.791101
Coinbase,eth_usd,333.15,1600945164.791626
Coinbase,eth_usd,333.15,1600945164.792752
Coinbase,eth_usd,333.15,1600945164.793193
Coinbase,eth_usd,333.17,1600945164.894155
Coinbase,eth_usd,333.18,1600945164.896655
Coinbase,eth_usd,333.17,1600945164.902185
Coinbase,eth_usd,333.17,1600945164.904295
Coinbase,eth_usd,333.15,1600945164.905396
Coinbase,eth_usd,333.14,1600945164.906228
Coinbase,eth_usd,333.08,1600945164.990632
Coinbase,btc_usd,10372.88,1600945165.836072
Coinbase,eth_usd,333.1,1600945167.132033
Coinbase,eth_usd,333.1,1600945167.136329
Coinbase,eth_usd,333.1,1600945167.136801
Coinbase,eth_usd,333.1,1600945167.13892
Coinbase,eth_usd,333.1,1600945167.349692
Coinbase,eth_usd,333.1,1600945167.352154
Coinbase,eth_usd,333.1,1600945167.352709
Coinbase,eth_eur,286.81,1600945167.403516
Coinbase,btc_eur,8924.5,1600945168.838785
Coinbase,eth_usd,333.09,1600945169.988809
Coinbase,eth_usd,333.1,1600945169.989435
Coinbase,eth_usd,333.1,1600945169.989883
Coinbase,eth_usd,333.1,1600945169.990327
Coinbase,eth_usd,333.1,1600945169.991625
Coinbase,eth_usd,333.1,1600945169.992067
Coinbase,eth_usd,333.1,1600945169.992499
Coinbase,eth_usd,333.1,1600945169.995412
Coinbase,eth_usd,333.13,1600945169.995857
Coinbase,eth_usd,333.18,1600945169.996293
Coinbase,btc_usd,10372.88,1600945170.443572
Coinbase,btc_eur,8927.9,1600945171.386801
Coinbase,btc_usd,10372.89,1600945172.132644
Coinbase,btc_eur,8925.05,1600945172.504301
Coinbase,btc_usd,10372.88,1600945173.761701
Coinbase,eth_usd,333.01,1600945173.944006
Coinbase,btc_eur,8927.88,1600945173.969878
Coinbase,btc_eur,8927.88,1600945174.156931
Coinbase,btc_usd,10372.89,1600945175.900837
Coinbase,btc_usd,10372.89,1600945175.90398
Coinbase,btc_usd,10375,1600945177.373638
Coinbase,btc_eur,8925.59,1600945177.444177
Coinbase,btc_eur,8925.63,1600945177.857344
Coinbase,btc_eur,8925.67,1600945178.058114
Coinbase,eth_eur,286.62,1600945178.845491
Coinbase,btc_eur,8926.55,1600945178.95199
Coinbase,btc_eur,8926.55,1600945178.952869
Coinbase,btc_eur,8926.58,1600945179.137086
Coinbase,btc_eur,8926.73,1600945180.385296
Coinbase,btc_eur,8925.85,1600945180.670532
Coinbase,btc_eur,8925.89,1600945180.852767
Coinbase,btc_eur,8925.88,1600945180.853378
Coinbase,btc_eur,8925.91,1600945181.043417
Coinbase,eth_usd,333,1600945181.199704
Coinbase,eth_usd,333,1600945181.200231
Coinbase,btc_eur,8925.93,1600945181.20503
Coinbase,btc_eur,8925.92,1600945181.206099
Coinbase,btc_eur,8926,1600945181.80118
Coinbase,btc_eur,8925.99,1600945181.802641
Coinbase,btc_eur,8926.01,1600945181.978495
Coinbase,eth_usd,332.62,1600945183.230687
Coinbase,btc_usd,10372.87,1600945183.821765
Coinbase,btc_usd,10372.87,1600945184.50107
Coinbase,eth_usd,332.68,1600945185.640419
Coinbase,eth_usd,332.68,1600945185.642169
Coinbase,btc_usd,10372.88,1600945185.675001
Coinbase,btc_usd,10372.88,1600945185.675476
Coinbase,btc_usd,10373.09,1600945185.676494
Coinbase,btc_usd,10373.3,1600945185.677539
Coinbase,btc_usd,10374.14,1600945185.678675
Coinbase,btc_usd,10374.46,1600945185.683566
Coinbase,btc_usd,10374.87,1600945185.68401
Coinbase,btc_usd,10375.61,1600945185.68445
Coinbase,eth_usd,332.68,1600945185.950884
Coinbase,eth_usd,332.68,1600945185.955074
Coinbase,eth_usd,332.68,1600945185.955617
Coinbase,eth_usd,332.68,1600945185.956052
Coinbase,eth_usd,332.68,1600945185.958565
Coinbase,eth_usd,332.68,1600945185.959041
Coinbase,eth_usd,332.81,1600945186.499156
