Plateforme,Asset,Quote,Datetime
Kraken,btc_eur,8945.70000,1600959820.375295
Kraken,eth_usd,337.35000,1600959820.673372
Kraken,btc_eur,8945.70000,1600959821.317939
Kraken,btc_eur,8945.70000,1600959822.104382
Kraken,btc_eur,8945.60000,1600959822.714046
Kraken,btc_eur,8945.60000,1600959823.285574
Kraken,btc_eur,8945.70000,1600959827.662706
Kraken,btc_eur,8945.70000,1600959829.379665
Kraken,btc_eur,8945.70000,1600959829.840934
Kraken,eth_eur,290.08000,1600959833.432078
Kraken,btc_eur,8945.50000,1600959834.101545
Kraken,btc_usd,10407.00000,1600959835.569695
Kraken,btc_eur,8945.20000,1600959837.835036
Kraken,eth_usd,337.29000,1600959839.582674
Kraken,btc_eur,8945.20000,1600959841.149716
Kraken,btc_usd,10406.90000,1600959852.805749
Kraken,btc_usd,10407.00000,1600959853.512383
Kraken,eth_eur,290.11000,1600959854.529073
Kraken,eth_eur,290.11000,1600959857.096934
Kraken,btc_eur,8945.10000,1600959868.066105
Kraken,btc_usd,10406.90000,1600959869.571697
Kraken,btc_eur,8945.10000,1600959871.056443
Kraken,eth_usd,337.39000,1600959875.271595
Kraken,btc_eur,8945.20000,1600959890.727875
Kraken,btc_eur,8945.10000,1600959894.330477
Kraken,eth_eur,289.93000,1600959898.485407
Kraken,btc_usd,10406.90000,1600959903.508426
Kraken,btc_eur,8945.20000,1600959905.486097
Kraken,eth_eur,290.11000,1600959907.953316
Kraken,eth_eur,290.11000,1600959907.959363
Kraken,btc_eur,8945.20000,1600959908.430561
Kraken,btc_eur,8945.20000,1600959909.425079
Kraken,btc_eur,8945.20000,1600959911.788223
Kraken,btc_eur,8945.20000,1600959912.261573
Kraken,btc_eur,8945.20000,1600959912.730289
Kraken,btc_eur,8945.20000,1600959913.198793
Kraken,btc_eur,8945.20000,1600959913.532341
Kraken,btc_eur,8945.20000,1600959914.001270
Kraken,btc_eur,8945.10000,1600959914.459953
Kraken,btc_eur,8945.10000,1600959914.946804
Kraken,btc_usd,10404.40000,1600959919.378501
Kraken,btc_eur,8945.10000,1600959919.508786
Kraken,btc_usd,10404.50000,1600959923.347332
Kraken,eth_usd,337.31000,1600959925.838189
Kraken,btc_eur,8945.20000,1600959931.273771
Kraken,eth_eur,290.30000,1600959934.746795
Kraken,btc_usd,10404.50000,1600959935.511360
Kraken,btc_eur,8945.20000,1600959938.661446
Kraken,btc_eur,8945.20000,1600959948.125720
Kraken,eth_eur,290.05000,1600959948.206077
Kraken,btc_usd,10403.00000,1600959954.171943
Kraken,eth_eur,289.94000,1600959956.365695
Kraken,eth_usd,337.33000,1600959956.371427
Kraken,eth_eur,290.02000,1600959958.904741
Kraken,btc_eur,8945.20000,1600959965.319276
Kraken,eth_eur,290.19000,1600959971.566066
Kraken,btc_usd,10403.00000,1600959981.759614
Kraken,eth_usd,337.34000,1600959982.593557
Kraken,btc_eur,8945.10000,1600959986.114281
Kraken,eth_usd,337.27000,1600959998.108893
Kraken,eth_usd,337.34000,1600959999.609931
Kraken,btc_eur,8945.10000,1600960003.487889
Kraken,btc_eur,8945.20000,1600960005.347626
Kraken,eth_usd,337.20000,1600960007.286318
Kraken,btc_eur,8945.10000,1600960007.325949
Kraken,btc_eur,8945.20000,1600960010.692774
Kraken,eth_usd,337.24000,1600960011.254576
Kraken,btc_eur,8945.20000,1600960011.317362
Kraken,btc_eur,8945.20000,1600960011.775505
Kraken,btc_eur,8945.10000,1600960012.238156
Kraken,btc_usd,10400.10000,1600960021.520533
Kraken,btc_usd,10400.10000,1600960021.528372
Kraken,btc_usd,10400.10000,1600960021.552448
Kraken,btc_usd,10400.10000,1600960021.577765
Kraken,btc_usd,10400.10000,1600960021.603921
Kraken,btc_usd,10400.10000,1600960021.608634
Kraken,eth_eur,289.83000,1600960021.634503
Kraken,btc_usd,10400.10000,1600960021.749965
Kraken,eth_eur,289.92000,1600960026.112439
Kraken,btc_eur,8945.20000,1600960027.400437
Kraken,btc_eur,8945.20000,1600960027.553542
Kraken,eth_usd,337.11000,1600960030.753053
Kraken,btc_usd,10400.20000,1600960036.548345
Kraken,eth_eur,289.90000,1600960043.935202
Kraken,eth_usd,337.00000,1600960056.523931
Kraken,btc_eur,8945.10000,1600960056.559988
Kraken,btc_eur,8945.10000,1600960056.652943
Kraken,btc_eur,8945.10000,1600960056.741785
Kraken,btc_usd,10400.20000,1600960058.761200
Kraken,btc_eur,8945.20000,1600960059.841766
Kraken,btc_usd,10400.20000,1600960061.106021
Kraken,btc_eur,8945.20000,1600960068.087659
Kraken,btc_eur,8945.20000,1600960081.469116
Kraken,btc_usd,10400.20000,1600960089.562791
Kraken,btc_usd,10400.10000,1600960092.763594
Kraken,btc_eur,8945.20000,1600960095.054247
Kraken,btc_eur,8945.10000,1600960095.510435
Kraken,btc_eur,8945.10000,1600960096.019092
Kraken,btc_eur,8945.20000,1600960096.271183
Kraken,btc_eur,8945.10000,1600960097.991025
Kraken,btc_eur,8945.20000,1600960101.684488
Kraken,btc_eur,8945.20000,1600960103.784039
Kraken,btc_eur,8945.10000,1600960110.768533
Kraken,btc_eur,8945.20000,1600960115.200404
Kraken,eth_eur,289.64000,1600960119.660524
Kraken,eth_usd,337.00000,1600960120.996290
Kraken,btc_eur,8945.20000,1600960130.000837
Kraken,btc_usd,10400.20000,1600960139.257734
Kraken,eth_usd,337.01000,1600960150.432870
Kraken,btc_usd,10400.20000,1600960150.582871
Kraken,btc_usd,10400.20000,1600960150.917309
Kraken,eth_usd,337.00000,1600960159.684393
Kraken,eth_usd,337.00000,1600960160.667057
Kraken,btc_eur,8945.20000,1600960163.829626
Kraken,btc_eur,8945.20000,1600960164.104053
Kraken,btc_usd,10400.20000,1600960166.049982
Kraken,eth_usd,337.00000,1600960168.611217
Kraken,eth_usd,337.00000,1600960174.281788
Kraken,btc_eur,8945.20000,1600960175.640100
Kraken,btc_eur,8945.10000,1600960175.808523
Kraken,btc_eur,8945.20000,1600960180.498148
Kraken,btc_eur,8945.20000,1600960181.074424
Kraken,btc_eur,8945.20000,1600960181.553949
Kraken,btc_eur,8945.10000,1600960182.221713
Kraken,btc_usd,10400.10000,1600960198.397580
Kraken,btc_eur,8945.20000,1600960204.329439
Kraken,eth_eur,289.65000,1600960206.706138
Kraken,btc_eur,8945.10000,1600960209.493510
Kraken,btc_usd,10400.10000,1600960209.744072
Kraken,btc_eur,8945.20000,1600960210.494686
Kraken,btc_usd,10400.20000,1600960210.798280
Kraken,btc_eur,8945.10000,1600960213.450672
Kraken,btc_eur,8945.10000,1600960216.558552
Kraken,btc_usd,10400.20000,1600960218.643390
Kraken,eth_eur,289.65000,1600960225.250846
Kraken,eth_usd,337.24000,1600960225.379426
Kraken,eth_eur,289.65000,1600960225.550586
Kraken,eth_usd,337.25000,1600960225.683215
Kraken,eth_eur,289.65000,1600960228.424221
Kraken,btc_eur,8945.20000,1600960228.522671
Kraken,eth_usd,337.25000,1600960229.204007
Kraken,eth_eur,289.65000,1600960230.669574
Kraken,btc_eur,8945.20000,1600960231.882555
Kraken,btc_eur,8945.20000,1600960232.417895
Kraken,eth_eur,289.65000,1600960234.885908
Kraken,btc_eur,8945.20000,1600960235.550584
Kraken,btc_eur,8945.20000,1600960235.866092
Kraken,btc_eur,8945.20000,1600960237.303072
Kraken,eth_usd,337.19000,1600960239.959417
Kraken,eth_eur,289.65000,1600960246.993821
Kraken,eth_eur,289.65000,1600960254.736138
Kraken,eth_eur,289.65000,1600960263.329538
Kraken,btc_eur,8945.10000,1600960265.307666
Kraken,btc_eur,8945.10000,1600960265.696583
Kraken,btc_eur,8945.20000,1600960267.329856
Kraken,btc_eur,8945.20000,1600960267.500651
Kraken,eth_eur,289.65000,1600960267.535483
Kraken,btc_eur,8945.20000,1600960268.071862
Kraken,btc_eur,8945.20000,1600960268.613028
Kraken,btc_eur,8945.20000,1600960269.065303
Kraken,btc_eur,8945.10000,1600960269.955095
Kraken,btc_eur,8945.10000,1600960270.280662
Kraken,eth_eur,289.65000,1600960270.959940
Kraken,btc_eur,8945.10000,1600960271.375183
Kraken,btc_eur,8945.10000,1600960277.483380
Kraken,btc_eur,8945.10000,1600960296.555223
Kraken,btc_eur,8945.10000,1600960306.306795
Kraken,eth_eur,289.65000,1600960309.502255
Kraken,eth_eur,289.65000,1600960309.562053
Kraken,eth_eur,289.65000,1600960309.573518
Kraken,btc_eur,8945.20000,1600960314.926310
Kraken,eth_eur,290.00000,1600960315.232201
Kraken,btc_eur,8945.20000,1600960324.002217
Kraken,eth_eur,290.00000,1600960327.650071
Kraken,btc_eur,8945.20000,1600960329.360096
Kraken,eth_eur,290.00000,1600960337.617532
Kraken,btc_eur,8945.20000,1600960344.880408
Kraken,eth_usd,337.50000,1600960345.439382
Kraken,eth_usd,337.50000,1600960346.220620
Kraken,eth_usd,337.50000,1600960346.231376
Kraken,eth_usd,337.50000,1600960346.405700
Kraken,btc_usd,10400.40000,1600960351.722042
Kraken,btc_eur,8945.20000,1600960357.100552
Kraken,btc_eur,8945.10000,1600960364.882391
Kraken,btc_eur,8945.20000,1600960365.603137
Kraken,btc_eur,8945.20000,1600960366.120704
Kraken,btc_eur,8945.20000,1600960366.591016
Kraken,btc_eur,8945.10000,1600960367.060540
Kraken,btc_usd,10402.00000,1600960376.577095
Kraken,eth_usd,337.50000,1600960377.974898
Kraken,eth_eur,290.37000,1600960383.493464
Kraken,btc_eur,8945.20000,1600960384.453290
Kraken,btc_eur,8945.20000,1600960385.663656
Kraken,eth_usd,337.50000,1600960393.131060
Kraken,btc_usd,10402.00000,1600960395.553280
Kraken,btc_eur,8945.20000,1600960403.080673
Kraken,btc_eur,8945.20000,1600960410.372401
Kraken,btc_eur,8945.20000,1600960415.279278
Kraken,btc_eur,8945.10000,1600960417.185488
Kraken,btc_eur,8945.10000,1600960421.898714
Kraken,eth_eur,290.37000,1600960421.947716
Kraken,eth_eur,290.37000,1600960422.437760
Kraken,btc_usd,10401.90000,1600960424.796341
Kraken,eth_eur,290.37000,1600960427.363089
Kraken,btc_eur,8945.20000,1600960428.674845
Kraken,btc_eur,8945.10000,1600960430.319553
Kraken,btc_eur,8945.10000,1600960430.334175
Kraken,btc_eur,8945.10000,1600960430.651141
Kraken,eth_usd,337.79000,1600960430.688570
Kraken,eth_usd,337.80000,1600960430.695547
Kraken,btc_eur,8945.10000,1600960432.085636
Kraken,btc_eur,8945.10000,1600960440.852301
Kraken,eth_eur,290.43000,1600960441.279332
Kraken,eth_eur,290.43000,1600960441.404321
Kraken,eth_eur,290.43000,1600960441.430813
Kraken,eth_usd,337.80000,1600960441.442385
Kraken,eth_eur,290.43000,1600960441.484766
Kraken,eth_usd,337.79000,1600960441.511165
Kraken,eth_eur,290.43000,1600960441.541059
Kraken,eth_eur,290.43000,1600960441.570749
Kraken,eth_eur,290.43000,1600960441.581672
Kraken,eth_eur,290.43000,1600960441.600936
Kraken,eth_eur,290.43000,1600960441.626670
Kraken,eth_usd,337.80000,1600960441.633655
Kraken,eth_eur,290.43000,1600960441.686646
Kraken,eth_usd,337.81000,1600960441.808156
Kraken,eth_usd,337.81000,1600960441.812830
Kraken,btc_eur,8945.10000,1600960445.676100
Kraken,btc_eur,8945.10000,1600960445.724702
Kraken,btc_eur,8945.10000,1600960450.597434
Kraken,btc_eur,8945.10000,1600960451.042824
Kraken,btc_eur,8945.10000,1600960451.598656
Kraken,btc_usd,10401.90000,1600960456.128363
Kraken,btc_eur,8945.10000,1600960456.610066
Kraken,btc_usd,10402.00000,1600960460.054327
Kraken,btc_eur,8945.10000,1600960465.242272
Kraken,btc_usd,10409.20000,1600960483.352506
Kraken,btc_eur,8945.10000,1600960491.171604
Kraken,btc_eur,8945.10000,1600960493.251487
Kraken,btc_eur,8945.10000,1600960504.693186
Kraken,eth_eur,290.70000,1600960504.928750
Kraken,eth_eur,290.69000,1600960515.834844
Kraken,eth_usd,338.40000,1600960516.039876
Kraken,eth_eur,290.70000,1600960516.052476
Kraken,btc_usd,10410.20000,1600960516.974084
Kraken,btc_eur,8945.10000,1600960521.889381
Kraken,eth_eur,290.70000,1600960524.374145
Kraken,btc_eur,8945.20000,1600960529.186924
Kraken,eth_usd,338.49000,1600960530.793445
Kraken,eth_usd,338.50000,1600960530.893548
Kraken,btc_eur,8945.10000,1600960536.454972
Kraken,btc_eur,8945.20000,1600960540.505890
Kraken,btc_eur,8945.20000,1600960540.762447
Kraken,eth_usd,338.49000,1600960541.074109
Kraken,btc_eur,8947.10000,1600960541.101635
Kraken,btc_eur,8947.10000,1600960542.271635
Kraken,btc_eur,8949.10000,1600960543.042944
Kraken,btc_eur,8949.10000,1600960543.695142
Kraken,btc_eur,8949.10000,1600960544.216654
Kraken,btc_eur,8949.10000,1600960544.599268
Kraken,btc_eur,8948.90000,1600960548.134774
Kraken,btc_eur,8948.90000,1600960552.565959
Kraken,btc_eur,8948.90000,1600960554.061461
Kraken,eth_usd,338.50000,1600960554.928791
Kraken,eth_eur,290.70000,1600960564.851602
Kraken,eth_eur,290.70000,1600960570.182245
Kraken,btc_usd,10414.90000,1600960571.312749
Kraken,btc_eur,8945.10000,1600960572.766567
Kraken,btc_usd,10414.90000,1600960581.832842
Kraken,btc_eur,8945.10000,1600960583.634151
Kraken,btc_eur,8945.10000,1600960589.301305
Kraken,btc_usd,10414.90000,1600960591.554298
Kraken,btc_eur,8945.10000,1600960592.556520
Kraken,eth_eur,290.70000,1600960602.779549
Kraken,btc_eur,8949.20000,1600960605.469871
Kraken,eth_usd,338.55000,1600960608.184394
Kraken,btc_usd,10414.80000,1600960612.532027
Kraken,btc_eur,8949.80000,1600960614.091202
Kraken,eth_usd,338.38000,1600960622.669327
Kraken,btc_eur,8949.80000,1600960624.621989
Kraken,btc_eur,8949.80000,1600960627.694973
Kraken,btc_eur,8949.70000,1600960631.190784
Kraken,btc_eur,8949.80000,1600960632.230561
Kraken,btc_eur,8949.80000,1600960634.141281
Kraken,btc_eur,8949.80000,1600960634.608754
Kraken,eth_eur,290.70000,1600960636.826661
Kraken,btc_eur,8949.80000,1600960638.363927
Kraken,btc_eur,8949.70000,1600960638.453541
Kraken,btc_eur,8949.80000,1600960638.818517
Kraken,btc_eur,8949.80000,1600960639.267275
Kraken,btc_eur,8949.80000,1600960639.780022
Kraken,btc_eur,8949.80000,1600960640.142128
Kraken,btc_eur,8949.80000,1600960640.225702
Kraken,btc_eur,8949.70000,1600960640.694422
Kraken,eth_eur,290.70000,1600960649.598048
Kraken,btc_usd,10414.90000,1600960653.507344
Kraken,btc_eur,8949.70000,1600960659.344732
Kraken,btc_usd,10414.90000,1600960661.204716
Kraken,btc_eur,8949.70000,1600960663.744818
Kraken,btc_usd,10414.80000,1600960670.153104
Kraken,btc_eur,8949.40000,1600960678.416482
Kraken,btc_eur,8949.40000,1600960684.313021
Kraken,btc_eur,8949.40000,1600960684.667403
Kraken,btc_usd,10414.80000,1600960687.391417
Kraken,eth_usd,338.39000,1600960689.073014
Kraken,btc_usd,10414.80000,1600960692.112697
Kraken,eth_eur,290.69000,1600960692.858497
Kraken,btc_eur,8949.90000,1600960697.857079
Kraken,btc_eur,8949.80000,1600960703.441751
Kraken,btc_eur,8949.90000,1600960703.585411
Kraken,eth_usd,338.37000,1600960703.748086
Kraken,eth_eur,290.70000,1600960705.221748
Kraken,btc_usd,10414.10000,1600960707.250179
Kraken,btc_usd,10414.10000,1600960711.831463
Kraken,eth_eur,290.70000,1600960712.681038
Kraken,eth_eur,290.70000,1600960712.736117
Kraken,eth_eur,290.70000,1600960712.848530
Kraken,eth_eur,290.70000,1600960712.931992
Kraken,eth_eur,290.70000,1600960713.240454
Kraken,eth_eur,290.70000,1600960719.666012
Kraken,eth_eur,290.70000,1600960719.774442
Kraken,eth_eur,290.70000,1600960719.786913
Kraken,eth_eur,290.70000,1600960719.900775
Kraken,eth_eur,290.70000,1600960720.134240
Kraken,btc_usd,10414.70000,1600960721.555327
Kraken,eth_eur,290.70000,1600960722.269526
Kraken,eth_usd,338.53000,1600960722.666095
Kraken,eth_eur,290.70000,1600960723.081319
Kraken,eth_usd,338.53000,1600960723.439880
Kraken,eth_eur,290.70000,1600960723.892190
Kraken,btc_eur,8949.90000,1600960727.412591
Kraken,btc_eur,8949.90000,1600960727.960401
Kraken,btc_eur,8949.90000,1600960729.557556
Kraken,eth_usd,338.51000,1600960731.866498
Kraken,eth_usd,338.51000,1600960732.213277
Kraken,btc_eur,8949.90000,1600960735.720319
Kraken,btc_eur,8949.40000,1600960742.363148
Kraken,btc_eur,8949.50000,1600960742.527810
Kraken,btc_eur,8949.50000,1600960744.361468
Kraken,eth_eur,290.70000,1600960744.832884
Kraken,btc_eur,8949.50000,1600960745.847303
Kraken,eth_eur,290.70000,1600960746.362243
Kraken,btc_eur,8949.40000,1600960747.774937
Kraken,btc_eur,8949.50000,1600960749.527316
Kraken,btc_eur,8949.50000,1600960757.026978
Kraken,btc_eur,8949.50000,1600960757.317143
Kraken,eth_usd,338.30000,1600960761.210164
Kraken,btc_eur,8949.50000,1600960765.914123
Kraken,btc_usd,10414.10000,1600960769.669292
Kraken,btc_usd,10414.10000,1600960771.578816
Kraken,btc_usd,10414.10000,1600960780.221411
Kraken,eth_eur,290.70000,1600960781.678157
Kraken,btc_eur,8949.50000,1600960784.390347
Kraken,btc_eur,8949.80000,1600960786.920492
Kraken,eth_eur,290.70000,1600960786.981817
Kraken,eth_eur,290.70000,1600960787.775266
Kraken,eth_eur,290.70000,1600960787.812855
Kraken,eth_eur,290.70000,1600960788.098395
Kraken,eth_eur,290.70000,1600960789.521340
Kraken,btc_eur,8949.90000,1600960789.548913
Kraken,eth_eur,290.70000,1600960790.473131
Kraken,eth_eur,290.70000,1600960790.989593
Kraken,eth_eur,290.70000,1600960793.120208
Kraken,btc_eur,8949.90000,1600960795.994150
Kraken,btc_usd,10414.00000,1600960796.179180
Kraken,eth_eur,290.70000,1600960796.564659
Kraken,eth_eur,290.70000,1600960798.898320
Kraken,eth_usd,338.53000,1600960800.940547
Kraken,eth_eur,290.70000,1600960804.716444
Kraken,btc_usd,10414.10000,1600960805.575533
Kraken,btc_eur,8949.90000,1600960805.706484
Kraken,btc_eur,8949.90000,1600960806.230378
Kraken,btc_eur,8949.90000,1600960807.221913
Kraken,eth_usd,338.53000,1600960810.410266
Kraken,eth_eur,290.70000,1600960812.197257
Kraken,eth_eur,290.70000,1600960813.239707
Kraken,eth_eur,290.70000,1600960815.203391
Kraken,eth_eur,290.70000,1600960815.990456
Kraken,eth_eur,290.70000,1600960816.422451
Kraken,eth_eur,290.70000,1600960816.487887
Kraken,eth_eur,290.70000,1600960816.605089
Kraken,eth_eur,290.70000,1600960816.812178
Kraken,btc_usd,10414.10000,1600960823.151373
Kraken,btc_eur,8949.90000,1600960823.388775
Kraken,eth_usd,338.70000,1600960829.904102
Kraken,btc_eur,8949.90000,1600960832.030507
Kraken,eth_usd,338.70000,1600960833.000192
Kraken,btc_eur,8949.80000,1600960833.921915
Kraken,btc_eur,8949.90000,1600960835.125442
Kraken,eth_eur,290.86000,1600960838.682134
Kraken,btc_eur,8949.90000,1600960839.606310
Kraken,eth_eur,290.86000,1600960844.320076
Kraken,btc_eur,8949.90000,1600960844.905349
Kraken,btc_usd,10414.10000,1600960846.001440
Kraken,btc_eur,8949.90000,1600960848.731291
Kraken,btc_eur,8949.90000,1600960849.736896
Kraken,btc_eur,8949.90000,1600960852.086379
Kraken,btc_usd,10414.10000,1600960858.017197
Kraken,btc_eur,8949.90000,1600960861.390230
Kraken,btc_eur,8949.90000,1600960863.357362
Kraken,eth_eur,290.99000,1600960863.644593
Kraken,btc_eur,8949.90000,1600960864.185965
Kraken,btc_eur,8949.90000,1600960864.283211
Kraken,eth_eur,291.00000,1600960864.653843
Kraken,btc_usd,10414.10000,1600960864.661325
Kraken,btc_eur,8949.90000,1600960864.667720
Kraken,btc_eur,8949.90000,1600960864.829975
Kraken,eth_usd,338.90000,1600960864.872090
Kraken,btc_eur,8949.90000,1600960865.375639
Kraken,eth_eur,291.00000,1600960865.752860
Kraken,btc_eur,8949.90000,1600960866.025379
Kraken,btc_eur,8949.90000,1600960866.280645
Kraken,eth_eur,291.19000,1600960866.388642
Kraken,eth_eur,291.19000,1600960866.488342
Kraken,eth_eur,291.19000,1600960866.520283
Kraken,eth_eur,291.19000,1600960866.612701
Kraken,btc_eur,8949.90000,1600960866.762915
Kraken,eth_usd,339.00000,1600960867.018491
Kraken,btc_usd,10414.10000,1600960868.090794
Kraken,btc_eur,8949.90000,1600960868.183996
Kraken,eth_eur,291.19000,1600960868.245673
Kraken,eth_eur,291.19000,1600960869.017204
Kraken,eth_usd,339.00000,1600960869.692792
Kraken,btc_eur,8949.80000,1600960869.720279
Kraken,btc_eur,8949.90000,1600960869.825139
Kraken,eth_eur,291.19000,1600960870.551993
Kraken,btc_eur,8949.90000,1600960870.569701
Kraken,eth_eur,291.19000,1600960870.576011
Kraken,btc_eur,8949.80000,1600960871.268894
Kraken,eth_usd,339.24000,1600960871.521788
Kraken,eth_eur,291.19000,1600960871.669730
Kraken,eth_eur,291.19000,1600960871.676778
Kraken,eth_eur,291.19000,1600960872.017207
Kraken,eth_eur,291.19000,1600960872.731067
Kraken,eth_eur,291.19000,1600960873.609703
Kraken,eth_eur,291.19000,1600960873.838892
Kraken,eth_eur,291.31000,1600960874.398046
Kraken,eth_eur,291.54000,1600960874.430807
Kraken,eth_usd,339.25000,1600960874.993180
Kraken,btc_eur,8949.90000,1600960876.027377
Kraken,eth_eur,291.59000,1600960876.041622
Kraken,eth_usd,339.24000,1600960876.579822
Kraken,btc_eur,8949.90000,1600960877.044061
Kraken,eth_usd,339.24000,1600960882.381288
Kraken,eth_usd,339.25000,1600960884.078084
Kraken,btc_eur,8949.90000,1600960884.214633
Kraken,eth_usd,339.25000,1600960884.366176
Kraken,eth_usd,339.26000,1600960884.615710
Kraken,eth_usd,339.30000,1600960884.738795
Kraken,btc_usd,10414.10000,1600960884.998826
Kraken,btc_eur,8949.90000,1600960885.208183
Kraken,eth_usd,339.42000,1600960885.286121
Kraken,eth_usd,339.43000,1600960885.822303
Kraken,btc_usd,10414.10000,1600960885.905072
Kraken,eth_usd,339.43000,1600960886.004303
Kraken,btc_eur,8949.90000,1600960886.092037
Kraken,eth_eur,291.60000,1600960886.202537
Kraken,btc_eur,8949.90000,1600960886.648110
Kraken,eth_usd,339.38000,1600960889.397447
Kraken,eth_usd,339.45000,1600960889.763801
Kraken,eth_usd,339.45000,1600960889.983724
Kraken,eth_usd,339.45000,1600960890.007596
Kraken,eth_usd,339.59000,1600960890.711899
Kraken,eth_usd,339.59000,1600960890.821830
Kraken,eth_usd,339.59000,1600960894.143596
Kraken,btc_usd,10414.10000,1600960895.355437
Kraken,eth_usd,339.60000,1600960895.777687
Kraken,eth_usd,339.81000,1600960897.447010
Kraken,btc_usd,10414.10000,1600960898.021945
Kraken,btc_usd,10414.40000,1600960900.192958
Kraken,btc_usd,10414.40000,1600960900.392274
Kraken,btc_eur,8949.90000,1600960904.197293
Kraken,btc_usd,10415.00000,1600960904.240436
Kraken,btc_eur,8949.90000,1600960904.381729
Kraken,btc_eur,8949.90000,1600960904.824142
Kraken,btc_usd,10419.10000,1600960905.088574
Kraken,btc_eur,8949.90000,1600960906.286744
Kraken,btc_eur,8949.90000,1600960907.077159
Kraken,btc_eur,8949.90000,1600960907.945949
Kraken,btc_eur,8949.90000,1600960908.162623
Kraken,btc_eur,8949.90000,1600960908.588423
Kraken,btc_eur,8949.90000,1600960908.868004
Kraken,btc_eur,8949.90000,1600960909.035109
Kraken,btc_eur,8949.90000,1600960909.166805
Kraken,btc_eur,8949.90000,1600960909.957923
Kraken,btc_usd,10419.10000,1600960915.070407
Kraken,btc_eur,8950.00000,1600960915.104797
Kraken,btc_usd,10419.10000,1600960915.137579
Kraken,btc_eur,8950.00000,1600960915.286930
Kraken,btc_eur,8952.50000,1600960915.306063
Kraken,btc_eur,8952.60000,1600960915.313161
Kraken,btc_eur,8952.60000,1600960915.343556
Kraken,btc_eur,8952.60000,1600960915.608552
Kraken,btc_usd,10419.10000,1600960915.971291
Kraken,btc_eur,8952.60000,1600960916.125765
Kraken,btc_eur,8960.80000,1600960916.158322
Kraken,btc_eur,8960.80000,1600960916.162096
Kraken,btc_eur,8960.80000,1600960916.166355
Kraken,btc_usd,10419.10000,1600960916.271020
Kraken,btc_usd,10419.10000,1600960916.908878
Kraken,btc_usd,10419.10000,1600960916.998638
Kraken,btc_usd,10419.70000,1600960917.297093
Kraken,eth_usd,339.86000,1600960917.592911
Kraken,eth_eur,291.96000,1600960917.675819
Kraken,eth_eur,291.97000,1600960917.687013
Kraken,btc_usd,10419.90000,1600960917.911174
Kraken,btc_usd,10428.00000,1600960917.947205
Kraken,btc_usd,10431.60000,1600960917.970836
Kraken,eth_eur,291.96000,1600960918.140402
Kraken,btc_eur,8961.60000,1600960925.168489
Kraken,btc_usd,10430.70000,1600960926.816895
Kraken,eth_usd,339.88000,1600960929.842658
Kraken,eth_eur,292.00000,1600960930.388675
Kraken,eth_eur,291.99000,1600960933.474251
Kraken,eth_eur,291.99000,1600960936.107639
Kraken,btc_eur,8964.50000,1600960936.557541
Kraken,btc_usd,10434.70000,1600960936.892921
Kraken,eth_usd,339.99000,1600960937.518043
Kraken,eth_usd,340.00000,1600960937.547789
Kraken,eth_usd,340.06000,1600960937.568537
Kraken,eth_usd,340.07000,1600960937.578250
Kraken,eth_usd,340.03000,1600960939.435312
Kraken,eth_usd,340.03000,1600960941.175043
Kraken,eth_usd,340.03000,1600960941.291848
Kraken,eth_usd,340.07000,1600960941.953975
Kraken,eth_eur,292.00000,1600960942.844717
Kraken,eth_usd,340.19000,1600960943.022223
Kraken,eth_eur,292.00000,1600960943.468195
Kraken,eth_eur,292.00000,1600960943.539868
Kraken,eth_usd,340.19000,1600960943.747807
Kraken,btc_eur,8964.60000,1600960947.646257
Kraken,btc_eur,8964.60000,1600960948.065698
Kraken,btc_eur,8964.60000,1600960948.765558
Kraken,btc_usd,10438.00000,1600960949.438150
Kraken,btc_eur,8964.50000,1600960949.643427
Kraken,btc_eur,8964.60000,1600960949.913561
Kraken,eth_eur,292.09000,1600960951.126336
Kraken,eth_usd,340.20000,1600960951.752894
Kraken,eth_eur,292.16000,1600960951.790759
Kraken,eth_usd,340.20000,1600960951.815805
Kraken,eth_usd,340.36000,1600960951.828088
Kraken,eth_usd,340.37000,1600960952.290506
Kraken,eth_usd,340.40000,1600960952.354111
Kraken,eth_eur,292.32000,1600960952.428903
Kraken,btc_eur,8964.60000,1600960953.895263
Kraken,eth_eur,292.52000,1600960954.976838
Kraken,eth_usd,340.49000,1600960955.936332
Kraken,eth_eur,292.55000,1600960956.878257
Kraken,eth_usd,340.50000,1600960956.987855
Kraken,btc_eur,8965.00000,1600960959.452113
Kraken,eth_usd,340.50000,1600960960.889383
Kraken,eth_eur,292.52000,1600960961.184260
Kraken,eth_eur,292.62000,1600960961.887722
Kraken,btc_eur,8965.10000,1600960963.231930
Kraken,btc_usd,10439.90000,1600960963.523249
Kraken,eth_eur,292.62000,1600960964.721358
Kraken,btc_usd,10440.00000,1600960967.044616
Kraken,eth_usd,340.43000,1600960969.429791
Kraken,btc_usd,10440.00000,1600960969.988664
Kraken,btc_eur,8966.80000,1600960970.853441
Kraken,btc_eur,8966.80000,1600960971.660280
Kraken,btc_eur,8966.80000,1600960971.692458
Kraken,btc_eur,8966.80000,1600960971.831249
Kraken,btc_eur,8966.80000,1600960971.849712
Kraken,btc_usd,10440.00000,1600960971.856320
Kraken,btc_eur,8966.80000,1600960971.902300
Kraken,btc_eur,8966.80000,1600960972.060777
Kraken,btc_eur,8966.80000,1600960972.104888
